codpostal,coordx,coordy,direccion,fax,idcentrorc,latitud,localidad,longitud,mail,naturaleza,nombre_cen,objectid,refpar,shape,srs,telefono,tipo_centr,web,xcen,ycen
44600,741272,4548535,"Cl. José Pardo Sastrón, 1",0,44004446,41.05230232,Alcañiz,-0.12908168,eoialcaniz@educa.aragon.es,Público,E.O.I. De Alcañiz,7948, ,0101000020E664000030C4B16E2F9F2641B07268B1ED595141,25830,978 83 29 36,Escuela Oficial de Idiomas (EOI),http://acacia.pntic.mec.es/~ebuil,741271.72,4548534.77
44600,741266,4548043,"Avda. Aragón-Cantón Palmireno, S/N",0,44005050,41.04787833,Alcañiz,-0.12934556,Ssaenz@Ayto_Alcaniz.Es,Público,Virgen De Pueyos,7949, ,0101000020E6640000903A016D239F26410E9C33B672595141,25830,978 83 49 67,Escuela Pública de Música y/o Danza, ,741265.71,4548042.85
44600,741115,4548483,"PZA. PAOLA BLASCO, 14",0,44010161,41.05188630,Alcañiz,-0.13096665, ,Privado,SOLETES,7950, ,0101000020E66400001848509CF59D26411C5A64D7E0595141,25830, ,Centro Privado de Educación Infantil, ,741114.81,4548483.37
44600,741251,4548532,"C/ CONCEPCIÓN GIMENO GIL, Nº 7, PLANTA BAJA",0,44010276,41.05228229,Alcañiz,-0.12932562, ,Público,LA SELVETA,7951, ,0101000020E664000090976E92069F2641ACADD8F7EC595141,25830, ,Escuela de Educación Infantil, ,741251.29,4548531.87
22410,758702,4623517,"Avda. Autonomía De Aragón, S/N",0,22006113,41.72137507,Alcolea De Cinca,0.11004696,iesalcolea@educa.aragon.es,Público,Cinca-Alcanadre,7952, ,0101000020E6640000400AD7E35B2727410E2DB22D27A35141,25830,974 46 82 36,Instituto de Educación Secundaria (IES),www.educa.aragob.es/iescinca,758701.95,4623516.71
22410,758702,4623517,"Avda. Autonomía De Aragón, S/N",0,22000251,41.72137507,Alcolea De Cinca,0.11004696,cpalcolea@aragon.es,Público,José Manuel Blecua,7953, ,0101000020E6640000400AD7E35B2727410E2DB22D27A35141,25830,974 46 85 85,Colegio Público,http://cpalcole.educa.aragon.es,758701.95,4623516.71
44550,720691,4530443,P.º  Hermanos Nadal,0,44010008,40.89533489,Alcorisa,-0.38017385, ,Público,Escuela  De Música,7954, ,0101000020E664000068006F6165FE2541D42B65B142485141,25830,978 84 07 05,Escuela Pública de Música y/o Danza, ,720690.69,4530442.77
44550,720691,4530443,"Cl. Fuente Nueva, 151",0,44004847,40.89533489,Alcorisa,-0.38017385,cpeaalcorisa@educa.aragon.es,Público,C.P.E.P.A.  De Alcorisa,7955, ,0101000020E664000068006F6165FE2541D42B65B142485141,25830,978 84 10 15,Centro Público de Educación de Personas Adultas (Presenc,http://cpeaalco.educa.aragon.es,720690.69,4530442.77
44550,720482,4530175,"CL. MIGUEL DE CERVANTES, 1",0,44005098,40.89297789,Alcorisa,-0.38273991,ies@alcorisa.org,Público,DAMIÁN FORMENT,7956, ,0101000020E664000078711BADC4FC2541401361A7FF475141,25830,978 84 07 34,Instituto de Educación Secundaria (IES),http://iesalcor.educa.aragon.es,720482.34,4530174.62
44550,720431,4530203,Cl. San Pascual  22,0,44000325,40.89324494,Alcorisa,-0.38334196,cpalcorisa@educa.aragon.es,Público,El Justicia De Aragón,7957, ,0101000020E6640000982A18755DFC254110E9B7AF06485141,25830,978 84 02 75,Colegio Público,http://cpalcori.educa.aragon.es,720430.73,4530202.75
50461,652136,4585775,"Ctra. De Longares, 57",0,50011306,41.40913601,Alfamen,-1.17977897,cpalfamen@aragon.es,Público,Mateo Valero,7958, ,0101000020E66400001873D732D0E62341AE47E1D64B7E5141,25830,976 62 62 42,Colegio Público,http://craalfam.educa.aragon.es,652136.10,4585775.36
50230,592992,4572378,General Mola 19,976840024,50017679,41.29749913,Alhama De Aragon,-1.88929215,cpalhama@aragon.es,Público,C.P. Pablo Luna,7959, ,0101000020E6640000E8839E6DBF182241CC10C78236715141,25830,976 84 00 24,Colegio Público,http:\\www.cpalhama.educa.aragon.es\,592991.71,4572378.04
44150,694139,4505069,"Cl. Tras De La Iglesia , S/N",0,44004677,40.67366802,Aliaga,-0.70299607,craaliaga@educa.aragon.es,Público,C.R.A. Pablo Antonio Crespo,7960, ,0101000020E664000028E4833EF62E2541006F814C7B2F5141,25830,978 77 14 42,Colegio Público,www.craaliag.educa.aragon.es,694139.12,4505069.20
50108,640289,4584329,"Cl. San Nicolás De Tolentino, 2",979627002,50000369,41.39826401,Almonacid De La Sierra,-1.32179505,cpalmonacids@aragon.es,Público,Arzobispo Doménech,7961, ,0101000020E6640000C810C75A428A2341AED85F22E27C5141,25830,976 62 70 02,Colegio Público,http://www.cpalmonacids.educa.aragon.es,640289.18,4584328.54
22270,699972,4657169,"Cl. Las Ciencias, S/N",0,22000299,42.04114792,Almudevar,-0.58391700,cpssalmudevar@educa.aragon.es,Público,Santos Samper Sarasa,7962, ,0101000020E6640000A0923A01875C254194A9824D04C45141,25830,974 250 218,Colegio Público,www.educa.aragob.es/cpssalmu,699971.50,4657169.21
22270,699972,4657169,"Cl. Las Ciencias, S/N",0,22006022,42.04114792,Almudevar,-0.58391700, ,Público,AULA DE EDUCACIÓN DE ADULTOS,7963, ,0101000020E6640000A0923A01875C254194A9824D04C45141,25830,974 25 09 03,Centro Público de Educación de Personas Adultas (Presenc, ,699971.50,4657169.21
22270,700197,4656947,AVDA. DEL ROSARIO Y C/ DE LAS CIENCIAS,0,22010360,42.03909090,Almudevar,-0.58126702, ,Público,@S`CRI@S,7964, ,0101000020E6640000B8DA8A9D4A5E2541E0BE0EC0CCC35141,25830, ,Escuela de Educación Infantil, ,700197.31,4656947.00
50100,636039,4592435,"Cl. Carrera De La Hilera, S/N",0,50010533,41.47198364,Almunia De Doña Godina (La),-1.37079543,iesalmunia@educa.aragon.es,Público,Cabañas,7965, ,0101000020E6640000E8D0229B0D692341065F98BCCC845141,25830,976 81 24 80,Instituto de Educación Secundaria (IES),http://iesalmun.educa.aragon.es,636038.80,4592434.95
50100,635609,4592845,"Cl. La Paz, S/N",0,50011471,41.47575291,Almunia De Doña Godina (La),-1.37584408,cpeaalmunia@educa.aragon.es,Público,C.P.E.P.A.  De La Almunia De Doña Godina,7966, ,0101000020E6640000F87E6ABCB265234168B3EA5F33855141,25830,976 81 25 46,Centro Público de Educación de Personas Adultas (Presenc,http://cpeaalmu.educa.aragon.es,635609.37,4592845.50
22005,714314,4667629,"CL. TERUEL, 5",0,22010220,42.13148141,Huesca,-0.40696387, ,Privado,ZIMBEL,7967, ,0101000020E6640000B02E6EC393CC25416C09F9443BCE5141,25830,974 24 49 90,Centro Privado de Educación Infantil, ,714313.88,4667629.08
50005,676047,4612691,"P.º GRAN VÍA, 4-22",0,50017485,41.64653569,Zaragoza,-0.88599543, ,Privado,COLUMBUS,7968, ,0101000020E6640000C086A7379EA124415C2041DD94985141,25830,976 22 77 67,Centro Privado de Formación Profesional Específica, ,676047.11,4612691.46
22300,759328,4658555,"CL. RAMÓN Y CAJAL, 1",0,22010256,42.03628255,Barbastro,0.13293073, ,Privado,ENCANTARIA,7969, ,0101000020E6640000E05817F73F2C2741D634EFA85EC55141,25830,974 31 33 50,Centro Privado de Educación Infantil, ,759327.98,4658554.64
44550,720652,4530311,"CL. FUENTE NUEVA, 15",0,44010112,40.89415776,Alcorisa,-0.38068064, ,Público,DE ALCORISA,7970, ,0101000020E664000090A982D117FE2541401361B321485141,25830,978 84 07 05,Escuela de Educación Infantil, ,720651.91,4530310.80
50460,653121,4584836,Avenida de valencia s/n,0,50017667,41.40049645,Longares,-1.16824333,cplongares@aragon.es,Público,C.P. Diego Escolano,7971, ,0101000020E6640000A8DFBE2E81EE23415474241F617D5141,25830,976 14 24 18,Colegio Público,http://www.educa.aragob.es/cplongar,653120.59,4584836.49
44570,733230,4535661,"CL. CAPUCHINOS, 2",0,44010136,40.93881399,Calanda,-0.22952455, ,Público,DE CALANDA,7972, ,0101000020E6640000489D80265B6026414E6210505B4D5141,25830,978 88 61 54,Escuela de Educación Infantil, ,733229.58,4535661.25
44594,749535,4541588,"CL. DIEGO RAMELLORE, 20",0,44010124,40.98731974,Valdealgorfa,-0.03368255, ,Público,LOS MONCHONES,7973, ,0101000020E6640000B069DED1BEDF26415EBA490C25535141,25830,978 85 70 00,Escuela de Educación Infantil, ,749535.41,4541588.19
50018,676308,4614533,"CL. MARÍA MONTESSORI, 12",0,50017801,41.66305585,Zaragoza,-0.88232435, ,Privado,CU CU-TAS TAS,7974, ,0101000020E664000038EF3885A7A324411895D44D619A5141,25830,976 73 39 44,Centro Privado de Educación Infantil, ,676307.76,4614533.22
50012,674111,4610241,"CL. VÍA IBÉRICA, 67",0,50017771,41.62490217,Zaragoza,-0.90994541,mar@pequeninos.net,Privado,PEQUENINOS,7975, ,0101000020E664000068DE718A7D9224413A70CE3430965141,25830,976 56 99 00,Centro Privado de Educación Infantil, ,674110.77,4610240.83
50016,680878,4614953,"CL. GABRIEL Y GALÁN, 16",0,50017813,41.66580985,Zaragoza,-0.82733500, ,Privado,ZARADUENDES,7976, ,0101000020E6640000809543EB5CC7244126310840CA9A5141,25830,976 58 24 40,Centro Privado de Educación Infantil, ,680878.46,4614953.00
22800,690629,4683024,"CL. PROGRESO, 4",0,22010293,42.27613514,Ayerbe,-0.68825059, ,Público,DE AYERBE,7977, ,0101000020E66400000881954389132541787AA5EC43DD5141,25830,974 38 08 95,Escuela de Educación Infantil, ,690628.63,4683023.70
50430,667142,4600513,"AVDA. GOYA, 3",0,50017621,41.53882756,Maria De Huerva,-0.99626397, ,Privado,EL OSITO,7978, ,0101000020E664000040CF66350B5C24415C204155B08C5141,25830,605 633 505,Centro Privado de Educación Infantil, ,667141.60,4600513.33
50009,674611,4612445,"CL. MARÍA AUXILIADORA, 57",0,50017722,41.64463464,Zaragoza,-0.90329778,federacion@futbolaragon.com,Privado,CENTRO DE TECNIFICACIÓN DE LA FEDERACIÓN ARAGONESA DE FÚTBOL,7979, ,0101000020E6640000A857CA926696244126C2864B57985141,25830, ,Centro Privado de Enseñanzas Deportivas, ,674611.29,4612445.18
50800,683811,4637810,"CL. VEINTITRÉS DE ABRIL, 20",0,50017734,41.87085651,Zuera,-0.78506365, ,Público,LAS BALSAS,7980, ,0101000020E6640000A882518946DE2441585BB16F1CB15141,25830, ,Escuela de Educación Infantil, ,683811.27,4637809.75
50700,747496,4568900,"CAMI. DEL BATÁN, S/N",0,50017746,41.23364497,Caspe,-0.04689904,gesclan@terra.es,Público,DE CASPE,7981, ,0101000020E6640000E002098ACFCF26414694F61AD16D5141,25830, ,Escuela de Educación Infantil, ,747495.77,4568900.42
22430,775465,4676263,"CL. GAITEROS DE CASERRAS, 2",0,22010281,42.19002158,Graus,0.33591796, ,Público,DE GRAUS,7982, ,0101000020E6640000907EFB9A51AA2741C4D32BD1A9D65141,25830, ,Escuela de Educación Infantil, ,775464.80,4676263.27
50180,676573,4615310,Plaza Fueros de Aragón s/n (Centro Cultural María Moliner),0,50017515,41.66999000,Utebo,-0.87890906, ,Privado,CENTRO NACIONAL DE ESTUDIOS E INVESTIGACIÓN DE FÚTBOL SALA,7983, ,0101000020E664000000BC0552BAA52441E63FA487239B5141,25830,976488991,Centro Privado de Enseñanzas Deportivas, ,676573.16,4615310.12
50420,669990,4602613,"AVDA. ZARAGOZA, 2",0,50017783,41.55713141,Cadrete,-0.96154661, ,Público,ARCO-IRIS,7984, ,0101000020E664000050FC18734B722441A857CA56BD8E5141,25830, ,Escuela de Educación Infantil, ,669989.72,4602613.36
50830,681089,4626275,"PZA. ESPAÑA, 2",0,50017795,41.76767094,Villanueva de Gállego,-0.82136675, ,Público,EVARISTO BERNAL,7985, ,0101000020E6640000806ABC1402C924411E166ADDD8A55141,25830, ,Escuela Pública de Música y/o Danza, ,681089.04,4626275.46
50637,651258,4633329,"CL. MAYOR, 5",0,50017761,41.83741291,Remolinos,-1.17826078,franciscofernandofutbol@hotmail.com,Privado,REMOLINOS,7986, ,0101000020E6640000303333D3F4DF2341E8482E37BCAC5141,25830, ,Centro Privado de Enseñanzas Deportivas, ,651258.41,4633328.86
50840,685592,4633741,"Avda. Galo Ponte, 90",0,50017904,41.83381739,San Mateo De Gallego,-0.76489239,cpsmateo@educa.aragon.es,Público,C.P. Galo Ponte,7987, ,0101000020E664000048D8F0D430EC24415EBA492023AD5141,25830,976 68 30 30,Colegio Público,www.educa.aragob.es/cpgalopo/PAGINA_INICIAL,685592.42,4633740.50
44600,741192,4548120,"Avda. Aragón, 28",0,44010203,41.04859428,Alcañiz,-0.13019526,cppalmireno@educa.aragon.es,Público,Juan Lorenzo Palmireno,7988, ,0101000020E66400006819E2588F9E2641E8482EFF85595141,25830,978 83 13 38,Colegio Público,http://www.colegiopalmireno.com,741191.67,4548119.99
50014,677848,4614178,"Cl. Aguarón, S/N",0,50018258,41.65951680,Zaragoza,-0.86393743,cpmarquesc@educa.aragon.es,Público,Marie Curie,7989, ,0101000020E6640000A0703DCAB0AF24412AA91384089A5141,25830,976 47 88 41,Colegio Público,http://cpmarzar.educa.aragon.es,677848.40,4614178.06
50689,650262,4714290,"C/ Prado, 1-3",0,50004946,42.56639925,Undues De Lerda,-1.16932486, ,Público,C.P. Undués de Lerda,7990, ,0101000020E6640000B8270FEB2CD82341F21FD287CCFB5141,25830, ,Colegio Público, ,650262.46,4714290.12
50180,666945,4618844,"Avda. Puerto Rico, 9-11",976792336,50018428,41.70387658,Utebo,-0.99350951,iesutebo2@educa.aragon.es,Público,IES Torre de los Espejos,7991, ,0101000020E6640000686666E6815A244100000000979E5141,25830,976772475,Instituto de Educación Secundaria (IES), ,666777.21,4618794.46
22540,783527,4633246,"CL. MIGUEL FLETA, 2",0,22010347,41.80039577,Altorricon,0.41263327, ,Público,DE ALTORRICÓN,7992, ,0101000020E66400005027A0494DE9274138D6C595A7AC5141,25830, ,Escuela Pública de Música y/o Danza, ,783526.64,4633246.34
50017,674325,4612990,"CL. DAROCA, 42-44",0,50017941,41.64959871,Zaragoza,-0.90656895,barquitodepapelsm@yahoo.es,Privado,EL BARQUITO DE PAPEL,7993, ,0101000020E6640000B0FA5CED2A9424415A86386EDF985141,25830,976535762,Centro Privado de Educación Infantil, ,674325.46,4612989.72
50730,688254,4604633,"CL. ESCUELAS, 8",0,50017931,41.57121973,Burgo De Ebro (El),-0.74205496, ,Público,LA COMETA,7994, ,0101000020E66400001895D449FB0025413CDF4F45B6905141,25830, ,Escuela de Educación Infantil, ,688253.64,4604633.08
50430,667088,4600488,"CL. ESCUELAS, 7- BAJOS",0,50017990,41.53861024,Maria De Huerva,-0.99691034, ,Privado,MI MUNDO,7995, ,0101000020E6640000C0E3147DA05B2441B27BF2FCA98C5141,25830, ,Centro Privado de Educación Infantil, ,667088.24,4600487.95
22440,789128,4723046,"AVDA. LUCHÓN, S/N",0,22010311,42.60562628,Benasque,0.52456650, ,Público,LA MAINADA,7996, ,0101000020E6640000D8A3701D0F15284136CD3B7259045241,25830, ,Escuela de Educación Infantil, ,789127.56,4723045.78
50014,677083,4614161,"CL. MATILDE SANGÜESA, 9-11",0,50017849,41.65953480,Zaragoza,-0.87312551, ,Privado,EL TREN CHU-CHU,7997, ,0101000020E66400001848509CB6A92441C264AA48049A5141,25830, ,Centro Privado de Educación Infantil, ,677083.31,4614161.14
50790,724151,4574342,"CL. ESCUELAS, 2",0,50017825,41.28941094,Escatron,-0.32314012, ,Público,DE ESCATRÓN,7998, ,0101000020E6640000F02FBB276E192641D8F0F46E21735141,25830, ,Escuela de Educación Infantil, ,724151.08,4574341.73
50018,675423,4615306,"CL. CONCEPCIÓN SÁIZ DE OTERO, 16",0,50017928,41.67020946,Zaragoza,-0.89271977, ,Privado,EL BOSQUE,7999, ,0101000020E664000058643B9FBD9C24419A2A1891229B5141,25830, ,Centro Privado de Educación Infantil, ,675422.81,4615306.27
44700,685602,4522836,"C/ BALMES, Nº 7",0,44010252,40.83556513,Montalban,-0.79866593, ,Público,DE MONTALBÁN,8000, ,0101000020E664000060FE433A43EC24411E85EBE1D4405141,25830, ,Escuela de Educación Infantil, ,685601.61,4522835.53
22330,758255,4700140,"CL. CORTES DE ARAGÓN, Nº 3",0,22010451,42.41060697,Ainsa,0.13847201, ,Público,DE AÍNSA,8001, ,0101000020E6640000C898BBF6DD23274180D93D01FBED5141,25830, ,Escuela Pública de Música y/o Danza, ,758254.98,4700140.02
50007,676236,4611900,"CL. MARÍA MOLINER, 20",0,50018155,41.63937142,Zaragoza,-0.88396231, ,Privado,MOLINER,8002, ,0101000020E6640000D8F0F4EA17A3244128ED0D0ACF975141,25830, ,Escuela Privada de Música y/o Danza, ,676235.96,4611900.16
44770,684659,4518387,"CL. SAN BARTOLOMÉ, 11",0,44010288,40.79573023,Escucha,-0.81115553, ,Público,SALVADOR SALVADOR NAVARRO,8003, ,0101000020E664000038B4C8F6E5E42441FA0FE9AF7C3C5141,25830, ,Escuela Pública de Música y/o Danza, ,684658.98,4518386.75
44596,758936,4535175,"CL. DEL PILAR, 21",0,44010227,40.92670222,Fresneda (La),0.07523909, ,Público,DE LA FRESNEDA,8004, ,0101000020E6640000085F98EC30292741F21FD2BBE14C5141,25830, ,Escuela de Educación Infantil, ,758936.46,4535174.93
44587,758765,4522012,"CL. VIRGEN DEL PILAR, 38",0,44010239,40.80834794,Fuentespalda,0.06772829, ,Público,DE FUENTESPALDA,8005, ,0101000020E66400004803788BD92727416C9A77F406405141,25830, ,Escuela de Educación Infantil, ,758764.77,4522011.82
50529,626980,4624413,"CL. AFUERAS, S/N",0,50018404,41.76140301,Fuendejalon,-1.47246204, ,Público,DE FUENDEJALÓN,8006, ,0101000020E6640000F8CBEE89482223413E575B4907A45141,25830, ,Escuela de Educación Infantil, ,626980.27,4624413.15
22193,710235,4682088,URB. PARQUE DE GUARA,0,22010475,42.26267920,Nueno,-0.45104107, ,Público,DE NUENO,8007, ,0101000020E664000080734614B6AC254104E78C005ADC5141,25830, ,Escuela de Educación Infantil, ,710235.04,4682088.01
22623,731067,4697127,"Cl. Única, S/N",0,22005340,42.39207080,Aineto,-0.19273589,cpaineto@aragon.es,Público,Valle Del Guarga,8008, ,0101000020E6640000C86D34C0754F2641F03845BB09EB5141,25830,974 33 79 50,Colegio Público, ,731066.88,4697126.93
44500,715213,4539090,"Cl. Subida A La Virgen, S/N",0,44010069,40.97460884,Andorra,-0.44213898, ,Público,LA MALENA,8009, ,0101000020E66400004803786B99D325418204C563B4505141,25830,978 84 22 14,Escuela de Educación Infantil, ,715212.71,4539089.56
50313,608003,4588879,"Avda. Constitución, S/N",0,50011161,41.44423028,Aniñon,-1.70709899,Craaninon@aragon.es,Público,C.R.A. Río Ribota,8010, ,0101000020E664000030BB278F058E2241D2DEE0D753815141,25830,976 89 61 28,Colegio Público,http://craanino.educa.aragon.es,608002.78,4588879.37
50220,578672,4573611,"Cl. Pilar, 12",0,50011318,41.31012984,Ariza,-2.06015086,craariza@aragon.es,Público,C.R.A. Puerta De Aragón,8011, ,0101000020E6640000A023B91CDFA82141984C15D46A725141,25830,976 84 52 71,Colegio Público,http://craariza.educa.aragon.es,578671.56,4573611.31
50220,578672,4573611,"CL. PILAR, 12",0,50018091,41.31012984,Ariza,-2.06015086, ,Público,DE ARIZA,8012, ,0101000020E6640000A023B91CDFA82141984C15D46A725141,25830, ,Escuela de Educación Infantil, ,578671.56,4573611.31
50200,601261,4576305,"P.º   Manubles, 6",0,50011252,41.33186921,Ateca,-1.78988803,iesateca@educa.aragon.es,Público,Zaurín,8013, ,0101000020E6640000E8482E1F5A592241E4839E410C755141,25830,976 84 21 10,Instituto de Educación Secundaria (IES),http://iesateca.educa.aragon.es,601261.06,4576305.03
22234,765979,4612423,"Cl. Barrio Nuevo,  S/N",0,22000706,41.61920663,Ballobar,0.19245833,cpballobar@aragon.es,Público,Francisco Galiay Sarañana,8014, ,0101000020E6640000D044D850356027414E840DB751985141,25830,974 46 11 97,Colegio Público,http://ballobar.educa.aragon.es,765978.66,4612422.86
22300,758513,4658915,"Cami.  De La Boquera, S/N",0,22004611,42.03979118,Barbastro,0.12325276,iesmvbarbastro@educa.aragon.es,Público,Martínez Vargas,8015, ,0101000020E6640000C8E53F24E125274164AA60BCB8C55141,25830,974 31 02 94,Instituto de Educación Secundaria (IES),iesmv.com,758512.57,4658914.94
22300,759066,4658338,"Cl. Antonio Machado, 5",974312521,22004906,42.03442413,Barbastro,0.12967058,cpp1barbastro@educa.aragon.es,Público,Pedro I,8016, ,0101000020E6640000E8839E4D332A2741B20C719828C55141,25830,974 31 25 21,Colegio Público,http://cpp1barb.educa.aragon.es/,759065.65,4658338.38
22300,759276,4658020,Avenida del Cinca s/n,0,22005960,42.03149417,Barbastro,0.13206923,cpeabarbastro@educa.aragon.es,Público,Somontano,8017, ,0101000020E6640000A05E294BD82B2741C2A8A412D9C45141,25830,974 30 64 33,Centro Público de Educación de Personas Adultas (Presenc,http://cpeabarb.educa.aragon.es,759276.15,4658020.29
22300,758540,4658859,"Cami. De La Boquera, S/N",0,22010037,42.03928113,Barbastro,0.12355320,eoibarbastro@educa.aragon.es,Público,E.O.I Río Vero,8018, ,0101000020E664000038EF380517262741C442ADCDAAC55141,25830,974 11 03 60,Escuela Oficial de Idiomas (EOI),http://eoibarba.educa.aragon.es,758539.51,4658859.21
22300,758400,4658154,"Cl. Beato Florentino Asensio, S/N",0,22000731,42.03298514,Barbastro,0.12155357,cplmbarbastro@educa.aragon.es,Público,La Merced,8019, ,0101000020E6640000A0EFA706FF242741BA6B0981FAC45141,25830,974 313813,Colegio Público,http://cplmbarb.educa.aragon.es/index.html,758399.51,4658154.02
22300,758193,4658171,"Cami. Real De Zaragoza, S/N",0,22000767,42.03320415,Barbastro,0.11907493,Svpaulbar@Planalfa.Es,Concertado,San Vicente De Paul,8020, ,0101000020E6640000484772D962232741C8293AB6FEC45141,25830,974 31 02 95,Centro Privado con varias Enseñanzas de Régimen General, ,758193.42,4658170.85
22533,764712,4620464,CL. TRAVESÍA DEL PILAR S/N,0,22010426,41.69194406,Belver De Cinca,0.18083782, ,Público,DE BELVER DE CINCA,8021, ,0101000020E664000060984C1550562741605452FF2BA05141,25830, ,Escuela de Educación Infantil, ,764712.04,4620463.99
